Successfully loaded Excel file: hochma_db_final_corrected.xlsx

--- Missing Chapters ---
No missing chapters found based on the hardcoded Bible structure.

--- Incomplete Chapters (Verse Count Mismatch) ---
신명기 8장: 절 범위: 1-20 (총 20개 절)
신명기 9장: 절 범위: 1-7 (총 7개 절)
신명기 10장: 절 범위: 1-22 (총 22개 절)
신명기 11장: 절 범위: 1-32 (총 32개 절)
신명기 12장: 절 범위: 1-32 (총 32개 절)
신명기 13장: 절 범위: 1-18 (총 18개 절)
신명기 14장: 절 범위: 1-6 (총 6개 절)
신명기 15장: 절 범위: 1-23 (총 23개 절)
신명기 16장: 절 범위: 1-17 (총 17개 절)
신명기 17장: 절 범위: 1-20 (총 20개 절)
신명기 18장: 절 범위: 1-22 (총 22개 절)
신명기 19장: 절 범위: 1-21 (총 21개 절)
신명기 20장: 절 범위: 1-20 (총 20개 절)
신명기 21장: 절 범위: 1-4 (총 4개 절)
신명기 22장: 절 범위: 1-21 (총 21개 절)
신명기 23장: 절 범위: 1-25 (총 25개 절)
신명기 24장: 절 범위: 1-22 (총 22개 절)
신명기 25장: 절 범위: 1-19 (총 19개 절)
신명기 26장: 절 범위: 1-4 (총 4개 절)
신명기 27장: 절 범위: 1-26 (총 26개 절)
신명기 28장: 절 범위: 1-68 (총 68개 절)
신명기 29장: 절 범위: 1-29 (총 29개 절)
신명기 30장: 절 범위: 1-20 (총 20개 절)
신명기 31장: 절 범위: 1-12 (총 12개 절)
신명기 32장: 절 범위: 1-52 (총 52개 절)
신명기 33장: 절 범위: 1-29 (총 29개 절)
신명기 34장: 절 범위: 1-12 (총 12개 절)
여호수아 1장: 절 범위: 1-18 (총 18개 절)
여호수아 2장: 절 범위: 1-25 (총 25개 절)
여호수아 3장: 절 범위: 1-17 (총 17개 절)
여호수아 4장: 절 범위: 1-24 (총 24개 절)
여호수아 5장: 절 범위: 1-15 (총 15개 절)
여호수아 6장: 절 범위: 1-27 (총 27개 절)
여호수아 7장: 절 범위: 1-26 (총 26개 절)
여호수아 8장: 절 범위: 1-26 (총 26개 절)
여호수아 9장: 절 범위: 1-27 (총 27개 절)
여호수아 10장: 절 범위: 1-43 (총 43개 절)
여호수아 11장: 절 범위: 1-23 (총 23개 절)
여호수아 12장: 절 범위: 1-24 (총 24개 절)
여호수아 13장: 절 범위: 1-33 (총 33개 절)
여호수아 14장: 절 범위: 1-15 (총 15개 절)
여호수아 15장: 절 범위: 1-63 (총 63개 절)
여호수아 16장: 절 범위: 1-10 (총 10개 절)
여호수아 17장: 절 범위: 1-18 (총 18개 절)
여호수아 18장: 절 범위: 1-28 (총 28개 절)
여호수아 19장: 절 범위: 1-43 (총 43개 절)
여호수아 20장: 절 범위: 1-9 (총 9개 절)
여호수아 21장: 절 범위: 1-1 (총 1개 절)
여호수아 22장: 절 범위: 1-34 (총 34개 절)
여호수아 23장: 절 범위: 1-16 (총 16개 절)
여호수아 24장: 절 범위: 1-33 (총 33개 절)
사사기 1장: 절 범위: 1-36 (총 36개 절)
사사기 2장: 절 범위: 1-23 (총 23개 절)
사사기 3장: 절 범위: 1-17 (총 17개 절)
사사기 4장: 절 범위: 1-24 (총 24개 절)
사사기 5장: 절 범위: 1-31 (총 31개 절)
사사기 6장: 절 범위: 1-40 (총 40개 절)
사사기 7장: 절 범위: 1-25 (총 25개 절)
사사기 8장: 절 범위: 1-35 (총 35개 절)
사사기 9장: 절 범위: 1-57 (총 57개 절)
사사기 10장: 절 범위: 1-18 (총 18개 절)
사사기 11장: 절 범위: 1-9 (총 9개 절)
사사기 12장: 절 범위: 1-15 (총 15개 절)
사사기 13장: 절 범위: 1-25 (총 25개 절)
사사기 14장: 절 범위: 1-20 (총 20개 절)
사사기 15장: 절 범위: 1-20 (총 20개 절)
사사기 16장: 절 범위: 1-31 (총 31개 절)
사사기 17장: 절 범위: 1-13 (총 13개 절)
사사기 18장: 절 범위: 1-31 (총 31개 절)
사사기 19장: 절 범위: 1-30 (총 30개 절)
사사기 20장: 절 범위: 1-48 (총 48개 절)
사사기 21장: 절 범위: 1-25 (총 25개 절)
룻기 1장: 절 범위: 1-22 (총 22개 절)
룻기 2장: 절 범위: 1-23 (총 23개 절)
룻기 3장: 절 범위: 1-18 (총 18개 절)
룻기 4장: 절 범위: 1-22 (총 22개 절)
사무엘상 1장: 절 범위: 1-28 (총 28개 절)
사무엘상 2장: 절 범위: 1-36 (총 36개 절)
사무엘상 3장: 절 범위: 1-21 (총 21개 절)
사무엘상 4장: 절 범위: 1-1 (총 1개 절)
사무엘상 5장: 절 범위: 1-12 (총 12개 절)
사무엘상 6장: 절 범위: 1-21 (총 21개 절)
사무엘상 7장: 절 범위: 1-17 (총 17개 절)
사무엘상 8장: 절 범위: 1-22 (총 22개 절)
사무엘상 9장: 절 범위: 1-27 (총 27개 절)
사무엘상 10장: 절 범위: 1-27 (총 27개 절)
사무엘상 11장: 절 범위: 1-15 (총 15개 절)
사무엘상 12장: 절 범위: 1-25 (총 25개 절)
사무엘상 13장: 절 범위: 1-23 (총 23개 절)
사무엘상 14장: 절 범위: 1-52 (총 52개 절)
사무엘상 15장: 절 범위: 1-13 (총 13개 절)
사무엘상 16장: 절 범위: 1-23 (총 23개 절)
사무엘상 17장: 절 범위: 1-10 (총 10개 절)
사무엘상 18장: 절 범위: 1-23 (총 23개 절)
사무엘상 19장: 절 범위: 1-24 (총 24개 절)
사무엘상 20장: 절 범위: 1-23 (총 23개 절)
사무엘상 21장: 절 범위: 1-15 (총 15개 절)
사무엘상 22장: 절 범위: 1-3 (총 3개 절)
사무엘상 23장: 절 범위: 1-29 (총 29개 절)
사무엘상 24장: 절 범위: 1-22 (총 22개 절)
사무엘상 25장: 절 범위: 1-20 (총 20개 절)
사무엘상 26장: 절 범위: 1-25 (총 25개 절)
사무엘상 27장: 절 범위: 1-12 (총 12개 절)
사무엘상 28장: 절 범위: 1-25 (총 25개 절)
사무엘상 29장: 절 범위: 1-11 (총 11개 절)
사무엘상 30장: 절 범위: 1-30 (총 30개 절)
사무엘상 31장: 절 범위: 1-13 (총 13개 절)
사무엘하 1장: 절 범위: 1-27 (총 27개 절)
사무엘하 2장: 절 범위: 1-32 (총 32개 절)
사무엘하 3장: 절 범위: 1-5 (총 5개 절)
사무엘하 4장: 절 범위: 1-9 (총 9개 절)
사무엘하 5장: 절 범위: 1-25 (총 25개 절)
사무엘하 6장: 절 범위: 1-23 (총 23개 절)
사무엘하 7장: 절 범위: 1-29 (총 29개 절)
사무엘하 8장: 절 범위: 1-18 (총 18개 절)
사무엘하 9장: 절 범위: 1-13 (총 13개 절)
사무엘하 10장: 절 범위: 1-14 (총 14개 절)
사무엘하 11장: 절 범위: 1-27 (총 27개 절)
사무엘하 12장: 절 범위: 1-31 (총 31개 절)
사무엘하 13장: 절 범위: 1-12 (총 12개 절)
사무엘하 14장: 절 범위: 1-33 (총 33개 절)
사무엘하 15장: 절 범위: 1-37 (총 37개 절)
사무엘하 16장: 절 범위: 1-23 (총 23개 절)
사무엘하 17장: 절 범위: 1-16 (총 16개 절)
사무엘하 18장: 절 범위: 1-33 (총 33개 절)
사무엘하 19장: 절 범위: 1-43 (총 43개 절)
사무엘하 20장: 절 범위: 1-7 (총 7개 절)
사무엘하 21장: 절 범위: 1-22 (총 22개 절)
사무엘하 22장: 절 범위: 1-51 (총 51개 절)
사무엘하 23장: 절 범위: 1-39 (총 39개 절)
사무엘하 24장: 절 범위: 1-25 (총 25개 절)
열왕기상 1장: 절 범위: 1-53 (총 53개 절)
열왕기상 2장: 절 범위: 1-46 (총 46개 절)
열왕기상 3장: 절 범위: 1-28 (총 28개 절)
열왕기상 4장: 절 범위: 1-34 (총 34개 절)
열왕기상 5장: 절 범위: 1-1 (총 1개 절)
열왕기상 6장: 절 범위: 1-38 (총 38개 절)
열왕기상 7장: 절 범위: 1-13 (총 13개 절)
열왕기상 8장: 절 범위: 1-36 (총 36개 절)
열왕기상 9장: 절 범위: 1-28 (총 28개 절)
열왕기상 10장: 절 범위: 1-29 (총 29개 절)
열왕기상 11장: 절 범위: 1-43 (총 43개 절)
열왕기상 12장: 절 범위: 1-14 (총 14개 절)
열왕기상 13장: 절 범위: 1-1 (총 1개 절)
열왕기상 14장: 절 범위: 1-31 (총 31개 절)
열왕기상 15장: 절 범위: 1-34 (총 34개 절)
열왕기상 16장: 절 범위: 1-34 (총 34개 절)
열왕기상 17장: 절 범위: 1-24 (총 24개 절)
열왕기상 18장: 절 범위: 1-46 (총 46개 절)
열왕기상 19장: 절 범위: 1-21 (총 21개 절)
열왕기상 20장: 절 범위: 1-15 (총 15개 절)
열왕기상 21장: 절 범위: 1-16 (총 16개 절)
열왕기상 22장: 절 범위: 1-20 (총 20개 절)
열왕기하 1장: 절 범위: 1-18 (총 18개 절)
열왕기하 2장: 절 범위: 1-25 (총 25개 절)
열왕기하 3장: 절 범위: 1-17 (총 17개 절)
열왕기하 4장: 절 범위: 1-44 (총 18개 절)
열왕기하 5장: 절 범위: 1-27 (총 27개 절)
열왕기하 6장: 절 범위: 1-6 (총 6개 절)
열왕기하 7장: 절 범위: 1-20 (총 20개 절)
열왕기하 8장: 절 범위: 1-29 (총 29개 절)
열왕기하 9장: 절 범위: 1-1 (총 1개 절)
열왕기하 10장: 절 범위: 1-1 (총 1개 절)
열왕기하 11장: 절 범위: 1-20 (총 20개 절)
열왕기하 12장: 절 범위: 1-18 (총 18개 절)
열왕기하 13장: 절 범위: 1-16 (총 16개 절)
열왕기하 14장: 절 범위: 1-2 (총 2개 절)
열왕기하 15장: 절 범위: 1-10 (총 10개 절)
열왕기하 16장: 절 범위: 1-20 (총 20개 절)
열왕기하 17장: 절 범위: 1-41 (총 41개 절)
열왕기하 18장: 절 범위: 1-1 (총 1개 절)
열왕기하 19장: 절 범위: 1-14 (총 14개 절)
열왕기하 20장: 절 범위: 1-15 (총 15개 절)
열왕기하 21장: 절 범위: 1-26 (총 26개 절)
열왕기하 22장: 절 범위: 1-20 (총 20개 절)
열왕기하 23장: 절 범위: 1-37 (총 37개 절)
열왕기하 24장: 절 범위: 1-20 (총 20개 절)
열왕기하 25장: 절 범위: 1-30 (총 30개 절)
역대상 1장: 절 범위: 1-54 (총 54개 절)
역대상 2장: 절 범위: 1-14 (총 14개 절)
역대상 3장: 절 범위: 1-24 (총 24개 절)
역대상 4장: 절 범위: 1-43 (총 43개 절)
역대상 5장: 절 범위: 1-26 (총 26개 절)
역대상 6장: 절 범위: 1-81 (총 81개 절)
역대상 7장: 절 범위: 1-35 (총 35개 절)
역대상 8장: 절 범위: 1-40 (총 40개 절)
역대상 9장: 절 범위: 1-1 (총 1개 절)
역대상 10장: 절 범위: 1-14 (총 14개 절)
역대상 11장: 절 범위: 1-6 (총 6개 절)
역대상 12장: 절 범위: 1-10 (총 10개 절)
역대상 13장: 절 범위: 1-14 (총 14개 절)
역대상 14장: 절 범위: 1-17 (총 17개 절)
역대상 15장: 절 범위: 1-29 (총 29개 절)
역대상 16장: 절 범위: 1-43 (총 43개 절)
역대상 17장: 절 범위: 1-27 (총 27개 절)
역대상 18장: 절 범위: 1-17 (총 17개 절)
역대상 19장: 절 범위: 1-11 (총 11개 절)
역대상 20장: 절 범위: 1-8 (총 8개 절)
역대상 21장: 절 범위: 1-30 (총 30개 절)
역대상 22장: 절 범위: 1-19 (총 19개 절)
역대상 23장: 절 범위: 1-32 (총 32개 절)
역대상 24장: 절 범위: 1-31 (총 31개 절)
역대상 25장: 절 범위: 1-31 (총 31개 절)
역대상 26장: 절 범위: 1-32 (총 32개 절)
역대상 27장: 절 범위: 1-34 (총 34개 절)
역대상 28장: 절 범위: 1-21 (총 21개 절)
역대상 29장: 절 범위: 1-30 (총 30개 절)
역대하 1장: 절 범위: 1-17 (총 17개 절)
역대하 2장: 절 범위: 1-19 (총 19개 절)
역대하 3장: 절 범위: 1-17 (총 17개 절)
역대하 4장: 절 범위: 1-22 (총 22개 절)
역대하 5장: 절 범위: 1-14 (총 14개 절)
역대하 6장: 절 범위: 1-42 (총 42개 절)
역대하 7장: 절 범위: 1-22 (총 22개 절)
역대하 8장: 절 범위: 1-18 (총 18개 절)
역대하 9장: 절 범위: 1-31 (총 31개 절)
역대하 10장: 절 범위: 1-19 (총 19개 절)
역대하 11장: 절 범위: 1-23 (총 23개 절)
역대하 12장: 절 범위: 1-16 (총 16개 절)
역대하 13장: 절 범위: 1-22 (총 22개 절)
역대하 14장: 절 범위: 1-15 (총 15개 절)
역대하 15장: 절 범위: 1-3 (총 3개 절)
역대하 16장: 절 범위: 1-14 (총 14개 절)
역대하 17장: 절 범위: 1-19 (총 19개 절)
역대하 18장: 절 범위: 1-34 (총 34개 절)
역대하 19장: 절 범위: 1-11 (총 11개 절)
역대하 20장: 절 범위: 1-37 (총 37개 절)
역대하 21장: 절 범위: 1-20 (총 20개 절)
역대하 22장: 절 범위: 1-12 (총 12개 절)
역대하 23장: 절 범위: 1-21 (총 21개 절)
역대하 24장: 절 범위: 1-27 (총 27개 절)
역대하 25장: 절 범위: 1-28 (총 28개 절)
역대하 26장: 절 범위: 1-23 (총 23개 절)
역대하 27장: 절 범위: 1-9 (총 9개 절)
역대하 28장: 절 범위: 1-27 (총 25개 절)
역대하 29장: 절 범위: 1-36 (총 36개 절)
역대하 30장: 절 범위: 1-27 (총 27개 절)
역대하 31장: 절 범위: 1-21 (총 21개 절)
역대하 32장: 절 범위: 1-33 (총 33개 절)
역대하 33장: 절 범위: 1-25 (총 25개 절)
역대하 34장: 절 범위: 1-33 (총 33개 절)
역대하 35장: 절 범위: 1-27 (총 27개 절)
역대하 36장: 절 범위: 1-23 (총 23개 절)
에스라 1장: 절 범위: 1-11 (총 11개 절)
에스라 2장: 절 범위: 1-70 (총 70개 절)
에스라 3장: 절 범위: 1-13 (총 13개 절)
에스라 4장: 절 범위: 1-24 (총 24개 절)
에스라 5장: 절 범위: 1-17 (총 17개 절)
에스라 6장: 절 범위: 1-6 (총 6개 절)
에스라 7장: 절 범위: 1-28 (총 28개 절)
에스라 8장: 절 범위: 1-36 (총 36개 절)
에스라 9장: 절 범위: 1-15 (총 15개 절)
에스라 10장: 절 범위: 1-44 (총 44개 절)
느헤미야 1장: 절 범위: 1-11 (총 11개 절)
느헤미야 2장: 절 범위: 1-2 (총 2개 절)
느헤미야 3장: 절 범위: 1-32 (총 32개 절)
느헤미야 4장: 절 범위: 1-23 (총 23개 절)
느헤미야 5장: 절 범위: 1-19 (총 19개 절)
느헤미야 6장: 절 범위: 1-19 (총 19개 절)
느헤미야 7장: 절 범위: 1-3 (총 3개 절)
느헤미야 8장: 절 범위: 1-18 (총 18개 절)
느헤미야 9장: 절 범위: 1-20 (총 20개 절)
느헤미야 10장: 절 범위: 1-39 (총 39개 절)
느헤미야 11장: 절 범위: 1-36 (총 36개 절)
느헤미야 12장: 절 범위: 1-41 (총 41개 절)
느헤미야 13장: 절 범위: 1-31 (총 31개 절)
에스더 1장: 절 범위: 1-22 (총 22개 절)
에스더 2장: 절 범위: 1-23 (총 23개 절)
에스더 3장: 절 범위: 1-15 (총 15개 절)
에스더 4장: 절 범위: 1-17 (총 17개 절)
에스더 5장: 절 범위: 1-14 (총 14개 절)
에스더 6장: 절 범위: 1-14 (총 14개 절)
에스더 7장: 절 범위: 1-10 (총 10개 절)
에스더 8장: 절 범위: 1-17 (총 17개 절)
에스더 9장: 절 범위: 1-32 (총 32개 절)
에스더 10장: 절 범위: 1-3 (총 3개 절)
욥기 1장: 절 범위: 1-22 (총 22개 절)
욥기 2장: 절 범위: 1-13 (총 13개 절)
욥기 3장: 절 범위: 1-26 (총 26개 절)
욥기 4장: 절 범위: 1-21 (총 21개 절)
욥기 5장: 절 범위: 1-27 (총 27개 절)
욥기 6장: 절 범위: 1-30 (총 30개 절)
욥기 7장: 절 범위: 1-21 (총 21개 절)
욥기 8장: 절 범위: 1-7 (총 7개 절)
욥기 9장: 절 범위: 1-35 (총 35개 절)
욥기 10장: 절 범위: 1-12 (총 12개 절)
욥기 11장: 절 범위: 1-20 (총 20개 절)
욥기 12장: 절 범위: 1-25 (총 25개 절)
욥기 13장: 절 범위: 1-28 (총 28개 절)
욥기 14장: 절 범위: 1-22 (총 22개 절)
욥기 15장: 절 범위: 1-35 (총 35개 절)
욥기 16장: 절 범위: 1-22 (총 22개 절)
욥기 17장: 절 범위: 1-12 (총 12개 절)
욥기 18장: 절 범위: 1-21 (총 21개 절)
욥기 19장: 절 범위: 1-29 (총 29개 절)
욥기 20장: 절 범위: 1-27 (총 27개 절)
욥기 21장: 절 범위: 1-9 (총 9개 절)
욥기 22장: 절 범위: 1-15 (총 15개 절)
욥기 23장: 절 범위: 1-17 (총 17개 절)
욥기 24장: 절 범위: 1-2 (총 2개 절)
욥기 25장: 절 범위: 1-6 (총 6개 절)
욥기 26장: 절 범위: 1-14 (총 14개 절)
욥기 27장: 절 범위: 1-23 (총 23개 절)
욥기 28장: 절 범위: 1-28 (총 28개 절)
욥기 29장: 절 범위: 1-25 (총 25개 절)
욥기 30장: 절 범위: 1-31 (총 31개 절)
욥기 31장: 절 범위: 1-40 (총 40개 절)
욥기 32장: 절 범위: 1-22 (총 22개 절)
욥기 33장: 절 범위: 1-33 (총 33개 절)
욥기 34장: 절 범위: 1-37 (총 37개 절)
욥기 35장: 절 범위: 1-16 (총 16개 절)
욥기 36장: 절 범위: 1-33 (총 33개 절)
욥기 37장: 절 범위: 1-24 (총 24개 절)
욥기 38장: 절 범위: 1-41 (총 41개 절)
욥기 39장: 절 범위: 1-30 (총 30개 절)
욥기 40장: 절 범위: 1-19 (총 19개 절)
욥기 41장: 절 범위: 1-34 (총 34개 절)
욥기 42장: 절 범위: 1-17 (총 17개 절)
시편 1장: 절 범위: 1-6 (총 6개 절)
시편 2장: 절 범위: 1-12 (총 12개 절)
시편 3장: 절 범위: 1-8 (총 8개 절)
시편 4장: 절 범위: 1-8 (총 8개 절)
시편 5장: 절 범위: 1-12 (총 12개 절)
시편 6장: 절 범위: 1-10 (총 10개 절)
시편 7장: 절 범위: 1-17 (총 17개 절)
시편 8장: 절 범위: 1-9 (총 9개 절)
시편 9장: 절 범위: 1-20 (총 20개 절)
시편 10장: 절 범위: 1-18 (총 18개 절)
시편 11장: 절 범위: 1-7 (총 7개 절)
시편 12장: 절 범위: 1-8 (총 8개 절)
시편 13장: 절 범위: 1-6 (총 6개 절)
시편 14장: 절 범위: 1-7 (총 7개 절)
시편 15장: 절 범위: 1-5 (총 5개 절)
시편 16장: 절 범위: 1-11 (총 11개 절)
시편 17장: 절 범위: 1-15 (총 15개 절)
시편 18장: 절 범위: 1-50 (총 50개 절)
시편 19장: 절 범위: 1-14 (총 14개 절)
시편 20장: 절 범위: 1-1 (총 1개 절)
시편 21장: 절 범위: 1-13 (총 13개 절)
시편 22장: 절 범위: 1-31 (총 31개 절)
시편 23장: 절 범위: 1-6 (총 6개 절)
시편 24장: 절 범위: 1-4 (총 4개 절)
시편 25장: 절 범위: 1-22 (총 22개 절)
시편 26장: 절 범위: 1-10 (총 10개 절)
시편 27장: 절 범위: 1-14 (총 14개 절)
시편 28장: 절 범위: 1-9 (총 9개 절)
시편 29장: 절 범위: 1-11 (총 11개 절)
시편 30장: 절 범위: 1-12 (총 12개 절)
시편 31장: 절 범위: 1-24 (총 24개 절)
시편 32장: 절 범위: 1-1 (총 1개 절)
시편 33장: 절 범위: 1-22 (총 22개 절)
시편 34장: 절 범위: 1-8 (총 8개 절)
시편 35장: 절 범위: 1-28 (총 28개 절)
시편 36장: 절 범위: 1-2 (총 2개 절)
시편 37장: 절 범위: 1-33 (총 33개 절)
시편 38장: 절 범위: 1-22 (총 22개 절)
시편 39장: 절 범위: 1-13 (총 13개 절)
시편 40장: 절 범위: 1-17 (총 17개 절)
시편 41장: 절 범위: 1-13 (총 13개 절)
시편 42장: 절 범위: 1-11 (총 11개 절)
시편 43장: 절 범위: 1-5 (총 5개 절)
시편 44장: 절 범위: 1-26 (총 26개 절)
시편 45장: 절 범위: 1-17 (총 17개 절)
시편 46장: 절 범위: 1-11 (총 11개 절)
시편 47장: 절 범위: 1-9 (총 9개 절)
시편 48장: 절 범위: 1-14 (총 14개 절)
시편 49장: 절 범위: 1-20 (총 20개 절)
시편 50장: 절 범위: 1-23 (총 23개 절)
시편 51장: 절 범위: 1-19 (총 19개 절)
시편 52장: 절 범위: 1-9 (총 9개 절)
시편 53장: 절 범위: 1-6 (총 6개 절)
시편 54장: 절 범위: 1-7 (총 7개 절)
시편 55장: 절 범위: 1-12 (총 12개 절)
시편 56장: 절 범위: 1-13 (총 13개 절)
시편 57장: 절 범위: 1-11 (총 11개 절)
시편 58장: 절 범위: 1-1 (총 1개 절)
시편 59장: 절 범위: 1-17 (총 17개 절)
시편 60장: 절 범위: 1-12 (총 12개 절)
시편 61장: 절 범위: 1-8 (총 8개 절)
시편 62장: 절 범위: 1-12 (총 12개 절)
시편 63장: 절 범위: 1-11 (총 11개 절)
시편 64장: 절 범위: 1-10 (총 10개 절)
시편 65장: 절 범위: 1-13 (총 13개 절)
시편 66장: 절 범위: 1-7 (총 7개 절)
시편 67장: 절 범위: 1-7 (총 7개 절)
시편 68장: 절 범위: 1-35 (총 35개 절)
시편 69장: 절 범위: 1-2 (총 2개 절)
시편 70장: 절 범위: 1-5 (총 5개 절)
시편 71장: 절 범위: 1-24 (총 24개 절)
시편 72장: 절 범위: 1-19 (총 19개 절)
시편 73장: 절 범위: 1-28 (총 28개 절)
시편 74장: 절 범위: 1-23 (총 23개 절)
시편 75장: 절 범위: 1-7 (총 7개 절)
시편 76장: 절 범위: 1-12 (총 12개 절)
시편 77장: 절 범위: 1-20 (총 20개 절)
시편 78장: 절 범위: 1-72 (총 72개 절)
시편 79장: 절 범위: 1-6 (총 6개 절)
시편 80장: 절 범위: 1-2 (총 2개 절)
시편 81장: 절 범위: 1-3 (총 3개 절)
시편 82장: 절 범위: 1-8 (총 8개 절)
시편 83장: 절 범위: 1-5 (총 5개 절)
시편 84장: 절 범위: 1-12 (총 12개 절)
시편 85장: 절 범위: 1-13 (총 13개 절)
시편 86장: 절 범위: 1-17 (총 17개 절)
시편 87장: 절 범위: 1-8 (총 8개 절)
시편 88장: 절 범위: 1-18 (총 18개 절)
시편 89장: 절 범위: 1-52 (총 52개 절)
시편 90장: 절 범위: 1-17 (총 17개 절)
시편 91장: 절 범위: 1-16 (총 16개 절)
시편 92장: 절 범위: 1-15 (총 15개 절)
시편 93장: 절 범위: 1-5 (총 5개 절)
시편 94장: 절 범위: 1-2 (총 2개 절)
시편 95장: 절 범위: 1-6 (총 6개 절)
시편 96장: 절 범위: 1-8 (총 8개 절)
시편 97장: 절 범위: 1-12 (총 12개 절)
시편 98장: 절 범위: 1-9 (총 9개 절)
시편 99장: 절 범위: 1-9 (총 9개 절)
시편 100장: 절 범위: 1-5 (총 5개 절)
시편 101장: 절 범위: 1-8 (총 8개 절)
시편 102장: 절 범위: 1-28 (총 28개 절)
시편 103장: 절 범위: 1-3 (총 3개 절)
시편 104장: 절 범위: 1-35 (총 35개 절)
시편 105장: 절 범위: 1-45 (총 45개 절)
시편 106장: 절 범위: 1-48 (총 48개 절)
시편 107장: 절 범위: 1-19 (총 19개 절)
시편 108장: 절 범위: 1-13 (총 13개 절)
시편 109장: 절 범위: 1-31 (총 31개 절)
시편 110장: 절 범위: 1-7 (총 7개 절)
시편 111장: 절 범위: 1-10 (총 10개 절)
시편 112장: 절 범위: 1-10 (총 10개 절)
시편 113장: 절 범위: 1-9 (총 9개 절)
시편 114장: 절 범위: 1-8 (총 8개 절)
시편 115장: 절 범위: 1-18 (총 18개 절)
시편 116장: 절 범위: 1-19 (총 19개 절)
시편 117장: 절 범위: 1-2 (총 2개 절)
시편 118장: 절 범위: 1-29 (총 29개 절)
시편 119장: 절 범위: 1-176 (총 176개 절)
시편 120장: 절 범위: 1-7 (총 7개 절)
시편 121장: 절 범위: 1-8 (총 8개 절)
시편 122장: 절 범위: 1-9 (총 9개 절)
시편 123장: 절 범위: 1-4 (총 4개 절)
시편 124장: 절 범위: 1-8 (총 8개 절)
시편 125장: 절 범위: 1-5 (총 5개 절)
시편 126장: 절 범위: 1-6 (총 6개 절)
시편 127장: 절 범위: 1-5 (총 5개 절)
시편 128장: 절 범위: 1-6 (총 6개 절)
시편 129장: 절 범위: 1-8 (총 8개 절)
시편 130장: 절 범위: 1-8 (총 8개 절)
시편 131장: 절 범위: 1-3 (총 3개 절)
시편 132장: 절 범위: 1-18 (총 18개 절)
시편 133장: 절 범위: 1-3 (총 3개 절)
시편 134장: 절 범위: 1-3 (총 3개 절)
시편 135장: 절 범위: 1-21 (총 21개 절)
시편 136장: 절 범위: 1-26 (총 26개 절)
시편 137장: 절 범위: 1-9 (총 9개 절)
시편 138장: 절 범위: 1-8 (총 8개 절)
시편 139장: 절 범위: 1-24 (총 24개 절)
시편 140장: 절 범위: 1-13 (총 13개 절)
시편 141장: 절 범위: 1-10 (총 10개 절)
시편 142장: 절 범위: 1-7 (총 7개 절)
시편 143장: 절 범위: 1-12 (총 12개 절)
시편 144장: 절 범위: 1-15 (총 15개 절)
시편 145장: 절 범위: 1-21 (총 21개 절)
시편 146장: 절 범위: 1-10 (총 10개 절)
시편 147장: 절 범위: 1-20 (총 20개 절)
시편 148장: 절 범위: 1-14 (총 14개 절)
시편 149장: 절 범위: 1-9 (총 9개 절)
시편 150장: 절 범위: 1-6 (총 6개 절)
잠언 1장: 절 범위: 1-33 (총 33개 절)
잠언 2장: 절 범위: 1-22 (총 22개 절)
잠언 3장: 절 범위: 1-14 (총 14개 절)
잠언 4장: 절 범위: 1-27 (총 27개 절)
잠언 5장: 절 범위: 1-23 (총 23개 절)
잠언 6장: 절 범위: 1-35 (총 35개 절)
잠언 7장: 절 범위: 1-27 (총 27개 절)
잠언 8장: 절 범위: 1-36 (총 36개 절)
잠언 9장: 절 범위: 1-18 (총 18개 절)
잠언 10장: 절 범위: 1-32 (총 32개 절)
잠언 11장: 절 범위: 1-14 (총 14개 절)
잠언 12장: 절 범위: 1-28 (총 28개 절)
잠언 13장: 절 범위: 1-25 (총 25개 절)
잠언 14장: 절 범위: 1-35 (총 35개 절)
잠언 15장: 절 범위: 1-21 (총 21개 절)
잠언 16장: 절 범위: 1-28 (총 28개 절)
잠언 17장: 절 범위: 1-28 (총 28개 절)
잠언 18장: 절 범위: 1-11 (총 11개 절)
잠언 19장: 절 범위: 1-29 (총 29개 절)
잠언 20장: 절 범위: 1-30 (총 30개 절)
잠언 21장: 절 범위: 1-9 (총 9개 절)
잠언 22장: 절 범위: 1-29 (총 29개 절)
잠언 23장: 절 범위: 1-35 (총 35개 절)
잠언 24장: 절 범위: 1-34 (총 34개 절)
잠언 25장: 절 범위: 1-28 (총 28개 절)
잠언 26장: 절 범위: 1-28 (총 28개 절)
잠언 27장: 절 범위: 1-27 (총 27개 절)
잠언 28장: 절 범위: 1-28 (총 28개 절)
잠언 29장: 절 범위: 1-27 (총 27개 절)
잠언 30장: 절 범위: 1-33 (총 33개 절)
잠언 31장: 절 범위: 1-31 (총 31개 절)
전도서 1장: 절 범위: 1-1 (총 1개 절)
전도서 2장: 절 범위: 1-29 (총 20개 절)
전도서 3장: 절 범위: 1-22 (총 22개 절)
전도서 4장: 절 범위: 1-16 (총 16개 절)
전도서 5장: 절 범위: 1-20 (총 20개 절)
전도서 6장: 절 범위: 1-12 (총 12개 절)
전도서 7장: 절 범위: 1-29 (총 29개 절)
전도서 8장: 절 범위: 1-17 (총 17개 절)
전도서 9장: 절 범위: 1-18 (총 18개 절)
전도서 10장: 절 범위: 1-20 (총 20개 절)
전도서 11장: 절 범위: 1-10 (총 10개 절)
전도서 12장: 절 범위: 1-14 (총 14개 절)
